    11     1    11                                                 
     1     1     1  0.0000000E+000  0.0000000E+000  1.1952387E+005 
     1     1     2  0.0000000E+000  0.0000000E+000  1.1952387E+005 
     1     1     3  0.0000000E+000  0.0000000E+000  1.1952387E+005 
     1     1     4  0.0000000E+000  0.0000000E+000  3.3479364E+006 
     1     1     5  0.0000000E+000  0.0000000E+000  3.3479364E+006 
     1     1     6  0.0000000E+000  0.0000000E+000  3.3479364E+006 
     1     1     7  0.0000000E+000  0.0000000E+000  1.1952387E+005 
     1     1     8  0.0000000E+000  0.0000000E+000  1.1952387E+005 
     1     1     9  0.0000000E+000  0.0000000E+000  1.1952387E+005 
     1     1    10  0.0000000E+000  0.0000000E+000  1.1952387E+005 
     1     1    11  0.0000000E+000  0.0000000E+000  1.1952387E+005 
     2     1     1 -5.1377027E-011  0.0000000E+000  1.1952387E+005 
     2     1     2  4.9921473E-012  0.0000000E+000  1.1952387E+005 
     2     1     3 -2.3007233E-010  0.0000000E+000  1.1952387E+005 
     2     1     4  4.1034919E-010  0.0000000E+000  3.3479364E+006 
     2     1     5 -1.9560486E-010  0.0000000E+000  3.3479364E+006 
     2     1     6 -5.1845396E-010  0.0000000E+000  3.3479364E+006 
     2     1     7  2.6908982E-010  0.0000000E+000  1.1952387E+005 
     2     1     8 -1.4175233E-010  0.0000000E+000  1.1952387E+005 
     2     1     9 -1.7730052E-010  0.0000000E+000  1.1952387E+005 
     2     1    10 -1.7292317E-010  0.0000000E+000  1.1952387E+005 
     2     1    11  3.9466102E-011  0.0000000E+000  1.1952387E+005 
     3     1     1 -2.6371519E-010  0.0000000E+000  1.1952387E+005 
     3     1     2 -2.2023101E-010  0.0000000E+000  1.1952387E+005 
     3     1     3 -3.8380732E-010  0.0000000E+000  1.1952387E+005 
     3     1     4 -3.0482122E-010  0.0000000E+000  3.3479364E+006 
     3     1     5 -6.6327875E-010  0.0000000E+000  3.3479364E+006 
     3     1     6 -2.8342116E-010  0.0000000E+000  3.3479364E+006 
     3     1     7  1.0249367E-010  0.0000000E+000  1.1952387E+005 
     3     1     8 -6.7850379E-011  0.0000000E+000  1.1952387E+005 
     3     1     9  7.0733393E-011  0.0000000E+000  1.1952387E+005 
     3     1    10 -3.5315241E-010  0.0000000E+000  1.1952387E+005 
     3     1    11 -1.9354496E-010  0.0000000E+000  1.1952387E+005 
     4     1     1 -1.5266693E-012  0.0000000E+000  1.1952387E+005 
     4     1     2 -2.5646154E-010  0.0000000E+000  1.1952387E+005 
     4     1     3  2.2284214E-010  0.0000000E+000  1.1952387E+005 
     4     1     4 -6.5630747E-010  0.0000000E+000  3.3479364E+006 
     4     1     5 -3.5175492E-010  0.0000000E+000  3.3479364E+006 
     4     1     6 -1.4545416E-010  0.0000000E+000  3.3479364E+006 
     4     1     7 -6.2765580E-010  0.0000000E+000  1.1952387E+005 
     4     1     8 -7.1619640E-011  0.0000000E+000  1.1952387E+005 
     4     1     9 -2.3609732E-010  0.0000000E+000  1.1952387E+005 
     4     1    10  1.4480029E-010  0.0000000E+000  1.1952387E+005 
     4     1    11 -1.9885835E-010  0.0000000E+000  1.1952387E+005 
     5     1     1  3.9272564E-012  0.0000000E+000  1.1952387E+005 
     5     1     2 -1.5976260E-010  0.0000000E+000  1.1952387E+005 
     5     1     3 -1.6214848E-010  0.0000000E+000  1.1952387E+005 
     5     1     4 -7.0753806E-010  0.0000000E+000  3.3479364E+006 
     5     1     5 -5.9393329E-010  0.0000000E+000  3.3479364E+006 
     5     1     6  8.1413890E-011  0.0000000E+000  3.3479364E+006 
     5     1     7 -2.9859722E-010  0.0000000E+000  1.1952387E+005 
     5     1     8 -8.6317308E-011  0.0000000E+000  1.1952387E+005 
     5     1     9 -6.0717207E-011  0.0000000E+000  1.1952387E+005 
     5     1    10  2.4212343E-011  0.0000000E+000  1.1952387E+005 
     5     1    11 -1.1784129E-010  0.0000000E+000  1.1952387E+005 
     6     1     1 -4.1958748E-011  0.0000000E+000  1.1952387E+005 
     6     1     2 -5.8380012E-011  0.0000000E+000  1.1952387E+005 
     6     1     3 -5.5576474E-011  0.0000000E+000  1.1952387E+005 
     6     1     4 -1.6384239E-011  0.0000000E+000  3.3479364E+006 
     6     1     5  2.1672102E-010  0.0000000E+000  3.3479364E+006 
     6     1     6  6.7669386E-011  0.0000000E+000  3.3479364E+006 
     6     1     7  1.5696801E-010  0.0000000E+000  1.1952387E+005 
     6     1     8  7.2066234E-011  0.0000000E+000  1.1952387E+005 
     6     1     9  1.1818268E-010  0.0000000E+000  1.1952387E+005 
     6     1    10  1.0343047E-010  0.0000000E+000  1.1952387E+005 
     6     1    11  9.1932057E-012  0.0000000E+000  1.1952387E+005 
     7     1     1  4.1958748E-011  0.0000000E+000  1.1952387E+005 
     7     1     2  5.8380012E-011  0.0000000E+000  1.1952387E+005 
     7     1     3  5.5576474E-011  0.0000000E+000  1.1952387E+005 
     7     1     4  1.6384239E-011  0.0000000E+000  3.3479364E+006 
     7     1     5 -2.1672102E-010  0.0000000E+000  3.3479364E+006 
     7     1     6 -6.7669386E-011  0.0000000E+000  3.3479364E+006 
     7     1     7 -1.5696801E-010  0.0000000E+000  1.1952387E+005 
     7     1     8 -7.2066234E-011  0.0000000E+000  1.1952387E+005 
     7     1     9 -1.1818268E-010  0.0000000E+000  1.1952387E+005 
     7     1    10 -1.0343047E-010  0.0000000E+000  1.1952387E+005 
     7     1    11 -9.1932057E-012  0.0000000E+000  1.1952387E+005 
     8     1     1 -3.9272564E-012  0.0000000E+000  1.1952387E+005 
     8     1     2  1.5976260E-010  0.0000000E+000  1.1952387E+005 
     8     1     3  1.6214848E-010  0.0000000E+000  1.1952387E+005 
     8     1     4  7.0753806E-010  0.0000000E+000  3.3479364E+006 
     8     1     5  5.9393329E-010  0.0000000E+000  3.3479364E+006 
     8     1     6 -8.1413890E-011  0.0000000E+000  3.3479364E+006 
     8     1     7  2.9859722E-010  0.0000000E+000  1.1952387E+005 
     8     1     8  8.6317308E-011  0.0000000E+000  1.1952387E+005 
     8     1     9  6.0717207E-011  0.0000000E+000  1.1952387E+005 
     8     1    10 -2.4212343E-011  0.0000000E+000  1.1952387E+005 
     8     1    11  1.1784129E-010  0.0000000E+000  1.1952387E+005 
     9     1     1  1.5266693E-012  0.0000000E+000  1.1952387E+005 
     9     1     2  2.5646154E-010  0.0000000E+000  1.1952387E+005 
     9     1     3 -2.2284214E-010  0.0000000E+000  1.1952387E+005 
     9     1     4  6.5630747E-010  0.0000000E+000  3.3479364E+006 
     9     1     5  3.5175492E-010  0.0000000E+000  3.3479364E+006 
     9     1     6  1.4545416E-010  0.0000000E+000  3.3479364E+006 
     9     1     7  6.2765580E-010  0.0000000E+000  1.1952387E+005 
     9     1     8  7.1619640E-011  0.0000000E+000  1.1952387E+005 
     9     1     9  2.3609732E-010  0.0000000E+000  1.1952387E+005 
     9     1    10 -1.4480029E-010  0.0000000E+000  1.1952387E+005 
     9     1    11  1.9885835E-010  0.0000000E+000  1.1952387E+005 
    10     1     1  2.6371519E-010  0.0000000E+000  1.1952387E+005 
    10     1     2  2.2023101E-010  0.0000000E+000  1.1952387E+005 
    10     1     3  3.8380732E-010  0.0000000E+000  1.1952387E+005 
    10     1     4  3.0482122E-010  0.0000000E+000  3.3479364E+006 
    10     1     5  6.6327875E-010  0.0000000E+000  3.3479364E+006 
    10     1     6  2.8342116E-010  0.0000000E+000  3.3479364E+006 
    10     1     7 -1.0249367E-010  0.0000000E+000  1.1952387E+005 
    10     1     8  6.7850379E-011  0.0000000E+000  1.1952387E+005 
    10     1     9 -7.0733393E-011  0.0000000E+000  1.1952387E+005 
    10     1    10  3.5315241E-010  0.0000000E+000  1.1952387E+005 
    10     1    11  1.9354496E-010  0.0000000E+000  1.1952387E+005 
    11     1     1  5.1377027E-011  0.0000000E+000  1.1952387E+005 
    11     1     2 -4.9921473E-012  0.0000000E+000  1.1952387E+005 
    11     1     3  2.3007233E-010  0.0000000E+000  1.1952387E+005 
    11     1     4 -4.1034919E-010  0.0000000E+000  3.3479364E+006 
    11     1     5  1.9560486E-010  0.0000000E+000  3.3479364E+006 
    11     1     6  5.1845396E-010  0.0000000E+000  3.3479364E+006 
    11     1     7 -2.6908982E-010  0.0000000E+000  1.1952387E+005 
    11     1     8  1.4175233E-010  0.0000000E+000  1.1952387E+005 
    11     1     9  1.7730052E-010  0.0000000E+000  1.1952387E+005 
    11     1    10  1.7292317E-010  0.0000000E+000  1.1952387E+005 
    11     1    11 -3.9466102E-011  0.0000000E+000  1.1952387E+005 
