    11     1    11                                                 
     1     1     1  0.0000000E+000  0.0000000E+000  1.0476817E-004 
     1     1     2  0.0000000E+000  0.0000000E+000  1.0476817E-004 
     1     1     3  0.0000000E+000  0.0000000E+000  1.0476817E-004 
     1     1     4  0.0000000E+000  0.0000000E+000  7.4106571E-005 
     1     1     5  0.0000000E+000  0.0000000E+000  7.4106571E-005 
     1     1     6  0.0000000E+000  0.0000000E+000  7.4106571E-005 
     1     1     7  0.0000000E+000  0.0000000E+000  1.0476817E-004 
     1     1     8  0.0000000E+000  0.0000000E+000  1.0476817E-004 
     1     1     9  0.0000000E+000  0.0000000E+000  1.0476817E-004 
     1     1    10  0.0000000E+000  0.0000000E+000  1.0476817E-004 
     1     1    11  0.0000000E+000  0.0000000E+000  1.0476817E-004 
     2     1     1  1.5772318E-019  0.0000000E+000  1.0476817E-004 
     2     1     2 -8.7034400E-020  0.0000000E+000  1.0476817E-004 
     2     1     3  3.5303926E-020  0.0000000E+000  1.0476817E-004 
     2     1     4 -5.8551830E-021  0.0000000E+000  7.4106571E-005 
     2     1     5 -1.1053458E-020  0.0000000E+000  7.4106571E-005 
     2     1     6 -5.7290742E-021  0.0000000E+000  7.4106571E-005 
     2     1     7 -2.3009933E-019  0.0000000E+000  1.0476817E-004 
     2     1     8 -5.2551709E-020  0.0000000E+000  1.0476817E-004 
     2     1     9 -2.2084383E-019  0.0000000E+000  1.0476817E-004 
     2     1    10 -5.0707946E-020  0.0000000E+000  1.0476817E-004 
     2     1    11 -5.6853945E-020  0.0000000E+000  1.0476817E-004 
     3     1     1 -1.3132756E-019  0.0000000E+000  1.0476817E-004 
     3     1     2 -9.5522344E-020  0.0000000E+000  1.0476817E-004 
     3     1     3 -1.2173020E-019  0.0000000E+000  1.0476817E-004 
     3     1     4 -3.6155505E-021  0.0000000E+000  7.4106571E-005 
     3     1     5 -5.5736462E-021  0.0000000E+000  7.4106571E-005 
     3     1     6 -1.4879453E-020  0.0000000E+000  7.4106571E-005 
     3     1     7 -5.1654248E-019  0.0000000E+000  1.0476817E-004 
     3     1     8 -3.0425905E-019  0.0000000E+000  1.0476817E-004 
     3     1     9 -6.4262149E-020  0.0000000E+000  1.0476817E-004 
     3     1    10 -5.1511151E-020  0.0000000E+000  1.0476817E-004 
     3     1    11  2.1206216E-021  0.0000000E+000  1.0476817E-004 
     4     1     1 -1.4907395E-019  0.0000000E+000  1.0476817E-004 
     4     1     2 -1.4583074E-019  0.0000000E+000  1.0476817E-004 
     4     1     3 -2.2625940E-019  0.0000000E+000  1.0476817E-004 
     4     1     4 -6.7595166E-021  0.0000000E+000  7.4106571E-005 
     4     1     5 -2.8925644E-021  0.0000000E+000  7.4106571E-005 
     4     1     6 -9.4139850E-021  0.0000000E+000  7.4106571E-005 
     4     1     7 -5.0289771E-019  0.0000000E+000  1.0476817E-004 
     4     1     8 -3.0420073E-019  0.0000000E+000  1.0476817E-004 
     4     1     9 -8.9762056E-020  0.0000000E+000  1.0476817E-004 
     4     1    10 -2.1430966E-020  0.0000000E+000  1.0476817E-004 
     4     1    11 -1.0695278E-019  0.0000000E+000  1.0476817E-004 
     5     1     1 -1.3427284E-019  0.0000000E+000  1.0476817E-004 
     5     1     2 -7.2181165E-020  0.0000000E+000  1.0476817E-004 
     5     1     3 -3.4305882E-019  0.0000000E+000  1.0476817E-004 
     5     1     4 -7.4765297E-022  0.0000000E+000  7.4106571E-005 
     5     1     5 -3.5193920E-021  0.0000000E+000  7.4106571E-005 
     5     1     6 -1.6581241E-020  0.0000000E+000  7.4106571E-005 
     5     1     7 -2.7879919E-019  0.0000000E+000  1.0476817E-004 
     5     1     8 -2.3868813E-019  0.0000000E+000  1.0476817E-004 
     5     1     9  3.1047393E-020  0.0000000E+000  1.0476817E-004 
     5     1    10 -4.5519212E-020  0.0000000E+000  1.0476817E-004 
     5     1    11  4.0637598E-020  0.0000000E+000  1.0476817E-004 
     6     1     1  2.0342656E-019  0.0000000E+000  1.0476817E-004 
     6     1     2 -3.8213721E-021  0.0000000E+000  1.0476817E-004 
     6     1     3 -1.3446262E-019  0.0000000E+000  1.0476817E-004 
     6     1     4 -2.2345522E-021  0.0000000E+000  7.4106571E-005 
     6     1     5 -8.6048743E-021  0.0000000E+000  7.4106571E-005 
     6     1     6 -1.0785583E-020  0.0000000E+000  7.4106571E-005 
     6     1     7 -3.1910781E-019  0.0000000E+000  1.0476817E-004 
     6     1     8 -4.8824228E-020  0.0000000E+000  1.0476817E-004 
     6     1     9 -4.9706043E-020  0.0000000E+000  1.0476817E-004 
     6     1    10 -6.0453551E-020  0.0000000E+000  1.0476817E-004 
     6     1    11  7.9479727E-020  0.0000000E+000  1.0476817E-004 
     7     1     1 -2.0342656E-019  0.0000000E+000  1.0476817E-004 
     7     1     2  3.8213721E-021  0.0000000E+000  1.0476817E-004 
     7     1     3  1.3446262E-019  0.0000000E+000  1.0476817E-004 
     7     1     4  2.2345522E-021  0.0000000E+000  7.4106571E-005 
     7     1     5  8.6048743E-021  0.0000000E+000  7.4106571E-005 
     7     1     6  1.0785583E-020  0.0000000E+000  7.4106571E-005 
     7     1     7  3.1910781E-019  0.0000000E+000  1.0476817E-004 
     7     1     8  4.8824228E-020  0.0000000E+000  1.0476817E-004 
     7     1     9  4.9706043E-020  0.0000000E+000  1.0476817E-004 
     7     1    10  6.0453551E-020  0.0000000E+000  1.0476817E-004 
     7     1    11 -7.9479727E-020  0.0000000E+000  1.0476817E-004 
     8     1     1  1.3427284E-019  0.0000000E+000  1.0476817E-004 
     8     1     2  7.2181165E-020  0.0000000E+000  1.0476817E-004 
     8     1     3  3.4305882E-019  0.0000000E+000  1.0476817E-004 
     8     1     4  7.4765297E-022  0.0000000E+000  7.4106571E-005 
