    1.019E+02    2.528E+02    3.615E+02    0.000E+00    0.000E+00    0.000E+00
    2.528E+02    1.019E+02    3.615E+02    0.000E+00    0.000E+00    0.000E+00
    3.615E+02    3.615E+02    3.013E+02    0.000E+00    0.000E+00    0.000E+00
    0.000E+00    0.000E+00    0.000E+00    3.255E+02    0.000E+00    0.000E+00
    0.000E+00    0.000E+00    0.000E+00    0.000E+00    3.255E+02    0.000E+00
    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00    8.300E+02
