     3     1    11  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -1.4777733E-017  0.0000000E+000 
     4     1     1  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -5.2416174E-017  0.0000000E+000 
     4     1     2  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  1.7945330E-016  0.0000000E+000 
     4     1     3  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  4.7333769E-018  0.0000000E+000 
     4     1     4  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000 -7.0558379E-017  0.0000000E+000 
     4     1     5  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000 -1.4973368E-016  0.0000000E+000 
     4     1     6  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000 -7.0733532E-017  0.0000000E+000 
     4     1     7  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -1.5197210E-018  0.0000000E+000 
     4     1     8  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  1.7245561E-016  0.0000000E+000 
     4     1     9  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -3.6814912E-017  0.0000000E+000 
     4     1    10  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -6.7241568E-017  0.0000000E+000 
     4     1    11  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -6.9770688E-017  0.0000000E+000 
     5     1     1  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  3.4187834E-017  0.0000000E+000 
     5     1     2  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -9.0307622E-017  0.0000000E+000 
     5     1     3  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -1.1060732E-017  0.0000000E+000 
     5     1     4  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000  2.6426577E-017  0.0000000E+000 
     5     1     5  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000  7.7997341E-017  0.0000000E+000 
     5     1     6  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000  4.9301809E-017  0.0000000E+000 
     5     1     7  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -1.5347509E-017  0.0000000E+000 
     5     1     8  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -1.2049605E-016  0.0000000E+000 
     5     1     9  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  3.4207644E-017  0.0000000E+000 
     5     1    10  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  5.7830430E-017  0.0000000E+000 
     5     1    11  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  3.3525814E-017  0.0000000E+000 
     6     1     1  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  4.3602111E-017  0.0000000E+000 
     6     1     2  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -1.3647636E-016  0.0000000E+000 
     6     1     3  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -9.7022584E-018  0.0000000E+000 
     6     1     4  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000  4.2730090E-017  0.0000000E+000 
     6     1     5  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000  1.1798087E-016  0.0000000E+000 
     6     1     6  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000  6.3679468E-017  0.0000000E+000 
     6     1     7  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -9.8412515E-018  0.0000000E+000 
     6     1     8  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -1.5542161E-016  0.0000000E+000 
     6     1     9  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  3.9897129E-017  0.0000000E+000 
     6     1    10  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  6.8458811E-017  0.0000000E+000 
     6     1    11  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  5.2156550E-017  0.0000000E+000 
     7     1     1  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -4.3602111E-017  0.0000000E+000 
     7     1     2  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  1.3647636E-016  0.0000000E+000 
     7     1     3  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  9.7022584E-018  0.0000000E+000 
     7     1     4  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000 -4.2730090E-017  0.0000000E+000 
     7     1     5  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000 -1.1798087E-016  0.0000000E+000 
     7     1     6  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000 -6.3679468E-017  0.0000000E+000 
     7     1     7  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  9.8412515E-018  0.0000000E+000 
     7     1     8  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  1.5542161E-016  0.0000000E+000 
     7     1     9  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -3.9897129E-017  0.0000000E+000 
     7     1    10  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -6.8458811E-017  0.0000000E+000 
     7     1    11  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -5.2156550E-017  0.0000000E+000 
     8     1     1  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -3.4187834E-017  0.0000000E+000 
     8     1     2  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  9.0307622E-017  0.0000000E+000 
     8     1     3  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  1.1060732E-017  0.0000000E+000 
     8     1     4  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000 -2.6426577E-017  0.0000000E+000 
     8     1     5  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000 -7.7997341E-017  0.0000000E+000 
     8     1     6  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000 -4.9301809E-017  0.0000000E+000 
     8     1     7  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  1.5347509E-017  0.0000000E+000 
     8     1     8  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  1.2049605E-016  0.0000000E+000 
     8     1     9  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -3.4207644E-017  0.0000000E+000 
     8     1    10  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -5.7830430E-017  0.0000000E+000 
     8     1    11  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -3.3525814E-017  0.0000000E+000 
     9     1     1  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  5.2416174E-017  0.0000000E+000 
     9     1     2  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -1.7945330E-016  0.0000000E+000 
     9     1     3  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -4.7333769E-018  0.0000000E+000 
     9     1     4  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000  7.0558379E-017  0.0000000E+000 
     9     1     5  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000  1.4973368E-016  0.0000000E+000 
     9     1     6  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000  7.0733532E-017  0.0000000E+000 
     9     1     7  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  1.5197210E-018  0.0000000E+000 
     9     1     8  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -1.7245561E-016  0.0000000E+000 
     9     1     9  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  3.6814912E-017  0.0000000E+000 
     9     1    10  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  6.7241568E-017  0.0000000E+000 
     9     1    11  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  6.9770688E-017  0.0000000E+000 
    10     1     1  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  1.9438724E-017  0.0000000E+000 
    10     1     2  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -4.3852451E-017  0.0000000E+000 
    10     1     3  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -6.1127180E-018  0.0000000E+000 
    10     1     4  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000  1.0474666E-017  0.0000000E+000 
    10     1     5  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000  3.9149491E-017  0.0000000E+000 
    10     1     6  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000  2.3421740E-017  0.0000000E+000 
    10     1     7  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -1.1302552E-017  0.0000000E+000 
    10     1     8  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -6.4401729E-017  0.0000000E+000 
    10     1     9  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  1.8734183E-017  0.0000000E+000 
    10     1    10  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  3.3840857E-017  0.0000000E+000 
    10     1    11  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  1.4777733E-017  0.0000000E+000 
    11     1     1  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -5.8522852E-017  0.0000000E+000 
    11     1     2  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  2.0647282E-016  0.0000000E+000 
    11     1     3  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  3.5416677E-018  0.0000000E+000 
    11     1     4  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000 -8.3711387E-017  0.0000000E+000 
    11     1     5  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000 -1.6957156E-016  0.0000000E+000 
    11     1     6  1.0000000E-002  0.0000000E+000  2.2686945E-002  0.0000000E+000 -7.3921942E-017  0.0000000E+000 
    11     1     7  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -1.0411822E-017  0.0000000E+000 
    11     1     8  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000  1.7341945E-016  0.0000000E+000 
    11     1     9  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -3.0245810E-017  0.0000000E+000 
    11     1    10  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -6.3702907E-017  0.0000000E+000 
    11     1    11  1.0000000E-002  0.0000000E+000 -8.5076044E-003  0.0000000E+000 -7.9314915E-017  0.0000000E+000 
