    11     1    11                                                 
     1     1     1  0.0000000E+000  0.0000000E+000  1.5119284E+001 
     1     1     2  0.0000000E+000  0.0000000E+000  1.5119284E+001 
     1     1     3  0.0000000E+000  0.0000000E+000  1.5119284E+001 
     1     1     4  0.0000000E+000  0.0000000E+000  1.4715709E+001 
     1     1     5  0.0000000E+000  0.0000000E+000  1.4715709E+001 
     1     1     6  0.0000000E+000  0.0000000E+000  1.4715709E+001 
     1     1     7  0.0000000E+000  0.0000000E+000  1.5119284E+001 
     1     1     8  0.0000000E+000  0.0000000E+000  1.5119284E+001 
     1     1     9  0.0000000E+000  0.0000000E+000  1.5119284E+001 
     1     1    10  0.0000000E+000  0.0000000E+000  1.5119284E+001 
     1     1    11  0.0000000E+000  0.0000000E+000  1.5119284E+001 
     2     1     1  3.9029312E-014  0.0000000E+000  1.5119284E+001 
     2     1     2  1.5448339E-014  0.0000000E+000  1.5119284E+001 
     2     1     3  8.1764930E-015  0.0000000E+000  1.5119284E+001 
     2     1     4 -1.9452576E-016  0.0000000E+000  1.4715709E+001 
     2     1     5 -2.3536061E-016  0.0000000E+000  1.4715709E+001 
     2     1     6 -3.6547442E-016  0.0000000E+000  1.4715709E+001 
     2     1     7  3.0344338E-015  0.0000000E+000  1.5119284E+001 
     2     1     8 -5.0015371E-015  0.0000000E+000  1.5119284E+001 
     2     1     9 -1.2752498E-014  0.0000000E+000  1.5119284E+001 
     2     1    10  5.8411015E-015  0.0000000E+000  1.5119284E+001 
     2     1    11  2.2664672E-014  0.0000000E+000  1.5119284E+001 
     3     1     1  3.0038112E-014  0.0000000E+000  1.5119284E+001 
     3     1     2  3.3058276E-014  0.0000000E+000  1.5119284E+001 
     3     1     3  3.8858286E-015  0.0000000E+000  1.5119284E+001 
     3     1     4  7.3845651E-016  0.0000000E+000  1.4715709E+001 
     3     1     5 -1.1872462E-015  0.0000000E+000  1.4715709E+001 
     3     1     6 -1.0726218E-015  0.0000000E+000  1.4715709E+001 
